IOM,FM10,5000,CT01,50323128,0,BLOCKED FOR ACQ,4600279900,110,1,15/07/2016,Husky 500 Gallon Water Bladder Tank Gray,,Husky 500 Gallon Water Bladder Tank Gray,,,FM20-FM0C,"Yap, Federated States of Micronesia",0,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.87.01.001,IOMI,IOM Immediate Depreciation Method,5,0,15/07/2016,01/07/2016,811.04,-811.04,0,,,,,,,,0,
IOM,FM10,5000,CT01,50323129,0,BLOCKED FOR ACQ,4600279900,110,1,15/07/2016,Husky 500 Gallon Water Bladder Tank Gray,,Husky 500 Gallon Water Bladder Tank Gray,,,FM20-FM0C,"Yap, Federated States of Micronesia",0,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.87.01.001,IOMI,IOM Immediate Depreciation Method,5,0,15/07/2016,01/07/2016,811.04,-811.04,0,,,,,,,,0,
IOM,FM10,5000,CT01,50323130,0,BLOCKED FOR ACQ,4600279900,110,1,15/07/2016,Husky 500 Gallon Water Bladder Tank Gray,,Husky 500 Gallon Water Bladder Tank Gray,,,FM20-FM0C,"Yap, Federated States of Micronesia",0,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.87.01.001,IOMI,IOM Immediate Depreciation Method,5,0,15/07/2016,01/07/2016,811.04,-811.04,0,,,,,,,,0,
IOM,FM10,5000,CT01,50323131,0,BLOCKED FOR ACQ,4600279900,110,1,15/07/2016,Husky 500 Gallon Water Bladder Tank Gray,,Husky 500 Gallon Water Bladder Tank Gray,,,FM20-FM0C,"Yap, Federated States of Micronesia",0,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.87.01.001,IOMI,IOM Immediate Depreciation Method,5,0,15/07/2016,01/07/2016,811.04,-811.04,0,,,,,,,,0,
IOM,FM10,5000,CT01,50323132,0,BLOCKED FOR ACQ,4600279900,110,1,15/07/2016,Husky 500 Gallon Water Bladder Tank Gray,,Husky 500 Gallon Water Bladder Tank Gray,,,FM20-FM0C,"Yap, Federated States of Micronesia",0,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.87.01.001,IOMI,IOM Immediate Depreciation Method,5,0,15/07/2016,01/07/2016,811.04,-811.04,0,,,,,,,,0,
IOM,FM10,5000,CT01,50323401,0,BLOCKED FOR ACQ,4600300835,10,1,30/08/2016,Used Container,20' Used Container,20' Used Container,DNAU2655597,,FM20-FM0C,"Yap, Federated States of Micronesia",YAP-DOCK,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.87.03.001,IOMI,IOM Immediate Depreciation Method,5,0,30/08/2016,01/08/2016,2500,-2500,0,,,,,,,,0,
IOM,FM10,5000,CT01,50323402,0,BLOCKED FOR ACQ,4600300835,20,1,30/08/2016,Used Container,40' Used Container,40' Used Container,DNAU8605340,,FM20-FM0C,"Yap, Federated States of Micronesia",YAP-DOCK,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.87.03.001,IOMI,IOM Immediate Depreciation Method,5,0,30/08/2016,01/08/2016,3500,-3500,0,,,,,,,,0,
IOM,FM10,5000,CT01,50327524,0,BLOCKED FOR ACQ,4600309767,10,1,30/09/2016,Containers,1x20' Used Shipping Containers,Containers,,,FM20-FM0C,"Yap, Federated States of Micronesia",YAP-WH,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.87.01.001,IOMI,IOM Immediate Depreciation Method,5,0,30/09/2016,01/09/2016,3500,-3500,0,,,,,,,,0,
IOM,FM10,5000,CT01,50327525,0,BLOCKED FOR ACQ,4600309767,20,1,30/09/2016,Containers,1x20' Used Shipping Containers,Containers,,,FM20-FM0C,"Yap, Federated States of Micronesia",YAP-WH,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.87.01.001,IOMI,IOM Immediate Depreciation Method,5,0,30/09/2016,01/09/2016,3500,-3500,0,,,,,,,,0,
IOM,FM10,5000,CT01,50329408,0,BLOCKED FOR ACQ,4600291547,10,1,30/08/2016,Container,40' used shipping container,Container,,,FM20-FM0C,"Yap, Federated States of Micronesia",YAP-WH,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.87.03.001,IOMI,IOM Immediate Depreciation Method,5,0,30/08/2016,01/08/2016,4900,-4900,0,,,,,,,,0,
IOM,FM10,5000,CT01,50329409,0,BLOCKED FOR ACQ,4600291547,10,1,30/08/2016,Container,40' used shipping container,Container,,,FM20-FM0C,"Yap, Federated States of Micronesia",YAP-WH,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.87.03.001,IOMI,IOM Immediate Depreciation Method,5,0,30/08/2016,01/08/2016,4900,-4900,0,,,,,,,,0,
IOM,FM10,5000,FP01,50323095,0,BLOCKED FOR ACQ,4600279900,10,1,15/07/2016,Water Pump Power Driven 5.5HP 160cc Engine,,Water Pump Power Driven 5.5HP 160cc Engine,,,FM20-FM0C,"Yap, Federated States of Micronesia",ULITHI,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.87.01.001,IOMI,IOM Immediate Depreciation Method,3,0,15/07/2016,01/07/2016,1136.04,-1136.04,0,,,,,,,,0,
IOM,FM10,5000,FP01,50323096,0,BLOCKED FOR ACQ,4600279900,10,1,15/07/2016,Water Pump Power Driven 5.5HP 160cc Engine,,Water Pump Power Driven 5.5HP 160cc Engine,,,FM20-FM0C,"Yap, Federated States of Micronesia",ULITHI,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.87.01.001,IOMI,IOM Immediate Depreciation Method,3,0,15/07/2016,01/07/2016,1136.04,-1136.04,0,,,,,,,,0,
IOM,FM10,5000,FP01,50323097,0,BLOCKED FOR ACQ,4600279900,20,1,15/07/2016,"Submersible Water Pump 2 HP, 230V 18 Amp",Gould Pumps,"Submersible Water Pump 2 HP, 230V 18 Amp",,,FM20-FM0C,"Yap, Federated States of Micronesia",0,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.87.01.001,IOMI,IOM Immediate Depreciation Method,3,0,15/07/2016,01/07/2016,2292.62,-2292.62,0,,,,,,,,0,
IOM,FM10,5000,FP01,50323098,0,BLOCKED FOR ACQ,4600279900,20,1,15/07/2016,"Submersible Water Pump 2 HP, 230V 18 Amp",Gould Pumps,"Submersible Water Pump 2 HP, 230V 18 Amp",,,FM20-FM0C,"Yap, Federated States of Micronesia",0,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.87.01.001,IOMI,IOM Immediate Depreciation Method,3,0,15/07/2016,01/07/2016,2292.62,-2292.62,0,,,,,,,,0,
IOM,FM10,5000,FS01,50297438,0,BLOCKED FOR ACQ,4600234472,10,1,28/08/2015,Safe,"Safe, fire proof",Safe,,,MH10-MH01,"Majuro, Marshall Islands",MAJ-OFF,0,,DP0921,"PREPARE program-disaster response, FM10",30/06/2018,DP.0921.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,28/08/2015,01/08/2015,650,-650,0,,,,,,,,0,
IOM,FM10,5000,FS01,50307315,0,BLOCKED FOR ACQ,4600254045,40,1,02/02/2016,Safety Vault,"Safety Valult, Digital",Safety Vault,,,FM20-FM0C,"Yap, Federated States of Micronesia",YAP-OI,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,02/02/2016,01/02/2016,86.24,-86.24,0,,,,,,,,0,
IOM,FM10,5000,HE01,50204077,0,BLOCKED FOR ACQ,,0,1,02/10/2009,Coffeemaker  - FOR DISPOSAL,Mr Coffee,CS.0130.PH30.12.06.001,87TME 205612,HE03-0003-FMA,FM10-FM0A,"Pohnpei,Federated States of Micronesia",PNI-OFF,0,,MI8888,ASSET UPLOAD - NOT FOR POSTING,31/12/2045,MI.8888.FM10.12.06.001,IOMI,IOM Immediate Depreciation Method,3,0,01/05/2012,01/05/2012,83.99,-83.99,0,30/01/2012,,,,,,,0,
IOM,FM10,5000,HE01,50204146,0,BLOCKED FOR ACQ,,0,1,17/09/2009,Refrigerator,Avanti. 4.4 cf,CS.0130.PH30.12.06.001,A47822455050863001,,FM30-FM0B,"Chuuk, Federated States of Micronesia",TKK-OFF,47335,Ms Gracelyn SHIRAI,MI8888,ASSET UPLOAD - NOT FOR POSTING,31/12/2045,MI.8888.FM10.12.06.001,IOMI,IOM Immediate Depreciation Method,3,0,01/05/2012,01/05/2012,249.99,-249.99,0,30/01/2012,,,,,,,0,
IOM,FM10,5000,HE01,50204147,0,BLOCKED FOR ACQ,,0,1,29/04/2010,Water Dispenser,YLR2-5-X water dispenser,CS.0130.PH30.12.06.003,HL00475554,HE04-0009-FMA,MH10-MH01,"Majuro, Marshall Islands",MAJ-OFF,0,,MI8888,ASSET UPLOAD - NOT FOR POSTING,31/12/2045,MI.8888.FM10.12.06.001,IOMI,IOM Immediate Depreciation Method,3,0,01/05/2012,01/05/2012,165.25,-165.25,0,30/01/2012,,,,,,,0,
IOM,FM10,5000,HE01,50204290,0,BLOCKED FOR ACQ,,0,1,17/09/2010,Eletric Fan,Industrial Fan,CS.0130.PH30.84.11.004,901-00560,,FM30-FM0B,"Chuuk, Federated States of Micronesia",TKK-WH,37163,Mr Ryan MCVEY,MI8888,ASSET UPLOAD - NOT FOR POSTING,31/12/2045,MI.8888.FM10.12.06.001,IOMI,IOM Immediate Depreciation Method,3,0,01/05/2012,01/05/2012,155.43,-155.43,0,30/01/2012,,,,,,,0,
IOM,FM10,5000,HE01,50204305,0,BLOCKED FOR ACQ,,0,1,03/09/2010,Eletric Fan,Industrial Fan,CS.0130.PH30.84.11.004,,,FM20-FM0C,"Yap, Federated States of Micronesia",YAP-WH,36288,Mr Phillip RAFFILPIY,MI8888,ASSET UPLOAD - NOT FOR POSTING,31/12/2045,MI.8888.FM10.12.06.001,IOMI,IOM Immediate Depreciation Method,3,0,01/05/2012,01/05/2012,155.43,-155.43,0,30/01/2012,,,,,,,0,
IOM,FM10,5000,HE01,50204330,0,BLOCKED FOR ACQ,,0,1,03/09/2010,Eletric Fan,Industrial Fan,Industrial Fan,,,MH10-MH01,"Majuro, Marshall Islands",MAJ-WH,40912,Mr Timmy LANGRINE,MI8888,ASSET UPLOAD - NOT FOR POSTING,31/12/2045,MI.8888.FM10.12.06.001,IOMI,IOM Immediate Depreciation Method,3,0,01/05/2012,01/05/2012,109.08,-109.08,0,30/01/2012,,,,,,,0,
IOM,FM10,5000,HE01,50264458,0,BLOCKED FOR ACQ,,0,1,11/08/2014,Water Dispenser,Primo Water Dispenser H&C,Water Dispenser,1210000225,,FM10-FM0A,"Pohnpei,Federated States of Micronesia",ANX-RMU,19160,Ms Earna AVILA,DP0921,"PREPARE program-disaster response, FM10",30/06/2018,DP.0921.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,11/08/2014,01/08/2014,229.99,-229.99,0,,,,,,,,0,
IOM,FM10,5000,HE01,50293991,0,BLOCKED FOR ACQ,,0,1,03/08/2015,Refrigerator,Refrigerator -Avanti (auctioned),Refrigerator,AVANTI 322YW,,FM10-FM0A,"Pohnpei,Federated States of Micronesia",COM-OFC,3219,Mr Charles Stuart SIMPSON,DP0921,"PREPARE program-disaster response, FM10",30/06/2018,DP.0921.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,03/08/2015,01/08/2015,110,-110,0,,,,,,,,0,
IOM,FM10,5000,HE01,50296403,0,BLOCKED FOR ACQ,4600232816,10,1,06/08/2015,Water Dispenser,WD_Drops of Life,Water Dispenser,2015051704,,FM20-FM0C,"Yap, Federated States of Micronesia",YAP-OFF,0,,DP0921,"PREPARE program-disaster response, FM10",30/06/2018,DP.0921.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,06/08/2015,01/08/2015,225,-225,0,,,,,,,,0,
IOM,FM10,5000,HE01,50310720,0,BLOCKED FOR ACQ,4600254045,50,1,02/02/2016,Microwave,Magic Chef Microwave,microwave,,,FM20-FM0C,"Yap, Federated States of Micronesia",YAP-OFF,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,02/02/2016,01/02/2016,68.98,-68.98,0,,,,,,,,0,
IOM,FM10,5000,HE01,50323403,0,BLOCKED FOR ACQ,4600300845,10,1,30/09/2016,Water Dispenser,Water Dispenser H/C Stainless Steel,Water Dispenser,,,FM20-FM0C,"Yap, Federated States of Micronesia",YAP-OFF,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.12.08.001,IOMI,IOM Immediate Depreciation Method,5,0,30/09/2016,01/09/2016,225,-225,0,,,,,,,,0,
IOM,FM10,5000,HE01,50329521,0,BLOCKED FOR ACQ,4600291513,10,1,28/07/2016,Refrigerator,10.1 CU Refrigerator,Refrigerator,,,FM20-FM0C,"Yap, Federated States of Micronesia",YAP-UWA,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.87.01.001,IOMI,IOM Immediate Depreciation Method,3,0,28/07/2016,01/07/2016,695,-695,0,,,,,,,,0,
IOM,FM10,5000,HE01,50329522,0,BLOCKED FOR ACQ,4600291513,20,1,28/07/2016,Freezer,7.1 CU Freezer,Freezer,,,FM20-FM0C,"Yap, Federated States of Micronesia",YAP-UWA,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.82.01.001,IOMI,IOM Immediate Depreciation Method,3,0,28/07/2016,01/07/2016,595,-595,0,,,,,,,,0,
IOM,FM10,5000,HE01,50348318,0,UNBLOCKED,4600320913,10,1,03/01/2017,Stand Fan,,Stand Fan,,,FM20-FM0C,"Yap, Federated States of Micronesia",0,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.54.04.004,IOMI,IOM Immediate Depreciation Method,3,0,03/01/2017,01/01/2017,56.34,-56.34,0,,,,,,,,0,
IOM,FM10,5000,HE01,50348319,0,UNBLOCKED,4600320913,10,1,03/01/2017,Stand Fan,,Stand Fan,,,FM20-FM0C,"Yap, Federated States of Micronesia",0,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.54.04.004,IOMI,IOM Immediate Depreciation Method,3,0,03/01/2017,01/01/2017,56.34,-56.34,0,,,,,,,,0,
IOM,FM10,5000,HE01,50348320,0,UNBLOCKED,4600320913,10,1,03/01/2017,Stand Fan,,Stand Fan,,,FM20-FM0C,"Yap, Federated States of Micronesia",0,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.54.04.004,IOMI,IOM Immediate Depreciation Method,3,0,03/01/2017,01/01/2017,56.34,-56.34,0,,,,,,,,0,
IOM,FM10,5000,HE01,50348321,0,UNBLOCKED,4600320913,10,1,03/01/2017,Stand Fan,,Stand Fan,,,FM20-FM0C,"Yap, Federated States of Micronesia",0,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.54.04.004,IOMI,IOM Immediate Depreciation Method,3,0,03/01/2017,01/01/2017,56.34,-56.34,0,,,,,,,,0,
IOM,FM10,5000,HE01,50348322,0,UNBLOCKED,4600320913,10,1,03/01/2017,Stand Fan,,Stand Fan,,,FM20-FM0C,"Yap, Federated States of Micronesia",0,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.54.04.004,IOMI,IOM Immediate Depreciation Method,3,0,03/01/2017,01/01/2017,56.34,-56.34,0,,,,,,,,0,
IOM,FM10,5000,HE01,50348323,0,UNBLOCKED,4600320913,10,1,03/01/2017,Stand Fan,,Stand Fan,,,FM20-FM0C,"Yap, Federated States of Micronesia",0,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.54.04.004,IOMI,IOM Immediate Depreciation Method,3,0,03/01/2017,01/01/2017,56.34,-56.34,0,,,,,,,,0,
IOM,FM10,5000,HE01,50348324,0,UNBLOCKED,4600320913,10,1,03/01/2017,Stand Fan,,Stand Fan,,,FM20-FM0C,"Yap, Federated States of Micronesia",0,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.54.04.004,IOMI,IOM Immediate Depreciation Method,3,0,03/01/2017,01/01/2017,56.34,-56.34,0,,,,,,,,0,
IOM,FM10,5000,HE01,50348325,0,UNBLOCKED,4600320913,10,1,03/01/2017,Stand Fan,,Stand Fan,,,FM20-FM0C,"Yap, Federated States of Micronesia",0,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.54.04.004,IOMI,IOM Immediate Depreciation Method,3,0,03/01/2017,01/01/2017,56.34,-56.34,0,,,,,,,,0,
IOM,FM10,5000,HE01,50348326,0,UNBLOCKED,4600320913,20,1,03/01/2017,Washing Machine Twin Tub,,Washing Machine Twin Tub,,,FM20-FM0C,"Yap, Federated States of Micronesia",0,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.54.04.004,IOMI,IOM Immediate Depreciation Method,3,0,03/01/2017,01/01/2017,315,-315,0,,,,,,,,0,
IOM,FM10,5000,IT03,50293478,0,BLOCKED FOR ACQ,4600229250,10,1,30/07/2015,Laptop,Lenovo ThinkPad E550,Laptop,PF08BPM8,,FM30-FM0B,"Chuuk, Federated States of Micronesia",TKK-OFF,0,,DP1215,Typhoon Maysak response - FM10,30/09/2016,DP.1215.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,30/07/2015,01/07/2015,982.71,-982.71,0,,,,,,,,0,
IOM,FM10,5000,IT03,50298223,0,BLOCKED FOR ACQ,4600235781,10,1,28/08/2015,laptop,Lenovo Thinkpad 15.6'' G50-80,laptop,PF07GPS1,,FM30-FM0B,"Chuuk, Federated States of Micronesia",TKK-OFF3,55294,Mr Mori MORI,DP0921,"PREPARE program-disaster response, FM10",30/06/2018,DP.0921.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,28/08/2015,01/08/2015,780.15,-780.15,0,,,,,,,,0,
IOM,FM10,5000,IT03,50298242,0,BLOCKED FOR ACQ,4600274844,20,1,31/05/2016,Laptop,DellXPS 13 9350,Laptop,JV9HP72,,FM30-FM0B,"Chuuk, Federated States of Micronesia",TKK-OFF,40250,Ms Yolanda JOAB,CS0703,"CADRE, FM10",30/07/2017,CS.0703.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,4,0,31/05/2016,01/05/2016,1455,-1455,0,,,,,,,,0,
IOM,FM10,5000,IT03,50300263,0,BLOCKED FOR ACQ,4600239036,10,1,06/11/2015,Laptop,"Dell Inspiron 15, 3000 series",Laptop,BJWX832,,FM30-FM0B,"Chuuk, Federated States of Micronesia",TKK-OFF,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,06/11/2015,01/11/2015,841.99,-841.99,0,,,,,,,,0,
IOM,FM10,5000,IT03,50300264,0,BLOCKED FOR ACQ,4600239036,10,1,06/11/2015,Laptop,"Dell Inspiron 15, 3000 series",Laptop,HNWX832,,FM30-FM0B,"Chuuk, Federated States of Micronesia",TKK-OFF2,59151,Mr Anacito LUCENA,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,06/11/2015,01/11/2015,841.99,-841.99,0,,,,,,,,0,
IOM,FM10,5000,IT03,50300265,0,BLOCKED FOR ACQ,4600239036,10,1,06/11/2015,Laptop,"Dell Inspiron 15, 5000 series",Laptop,J17PR32,,FM30-FM0B,"Chuuk, Federated States of Micronesia",TKK-OFF3,63015,Mr Jay URUO,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,06/11/2015,01/11/2015,841.99,-841.99,0,,,,,,,,0,
IOM,FM10,5000,IT03,50300266,0,BLOCKED FOR ACQ,4600239036,10,1,06/11/2015,Laptop,"Dell Inspiron 15, 5000 series",Laptop,GBRMR32,,FM30-FM0B,"Chuuk, Federated States of Micronesia",TKK-OFF,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,06/11/2015,01/11/2015,841.99,-841.99,0,,,,,,,,0,
IOM,FM10,5000,IT03,50300267,0,BLOCKED FOR ACQ,4600239036,10,1,06/11/2015,Laptop,"Dell Inspiron 15, 5000 series",Laptop,7XYPR32,,FM30-FM0B,"Chuuk, Federated States of Micronesia",TKK-OFF2,60213,Mr Ralph Michael SILERIO,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,06/11/2015,01/11/2015,841.99,-841.99,0,,,,,,,,0,
IOM,FM10,5000,IT03,50300268,0,BLOCKED FOR ACQ,4600239036,10,1,06/11/2015,Laptop,"Dell Inspiron 15, 5000 series",Laptop used by April Dogillo,9MLVR32,,FM30-FM0B,"Chuuk, Federated States of Micronesia",TKK-OFF,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,06/11/2015,01/11/2015,841.99,-841.99,0,,,,,,,,0,
IOM,FM10,5000,IT03,50300269,0,BLOCKED FOR ACQ,4600239036,10,1,06/11/2015,Laptop,"Dell Inspiron 15, 5000 series .damaged screen 3.17",Laptop,19BQR32,INCIDENT REPORT 3.22.17,FM30-FM0B,"Chuuk, Federated States of Micronesia",TKK-OFF,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,06/11/2015,01/11/2015,841.99,-841.99,0,,,,,,,,0,
IOM,FM10,5000,IT03,50300900,0,BLOCKED FOR ACQ,4600240214,10,1,21/11/2015,Laptop,"Dell Insoiron 15, 3000 series",Laptop,5DR7162,,FM30-FM0B,"Chuuk, Federated States of Micronesia",TKK-OFF,53454,Mr Herber SANTOS,CS0703,"CADRE, FM10",30/07/2017,CS.0703.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,21/11/2015,01/11/2015,841.99,-841.99,0,,,,,,,,0,
IOM,FM10,5000,IT03,50303636,0,BLOCKED FOR ACQ,4600247130,10,1,21/11/2015,Laptop,"Macbook Pro 15""/2.5GHZ 16GB Memory/512GB HDD",Laptop,C02Q91N1G8WP,,FM30-FM0B,"Chuuk, Federated States of Micronesia",TKK-OFF,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,21/11/2015,01/11/2015,2994.6,-2994.6,0,,,,,,,,0,
IOM,FM10,5000,IT03,50314494,0,BLOCKED FOR ACQ,4600265679,10,1,17/03/2016,Laptop,Dell Inspiron 7000 Series Notebook (Black),Laptop,,,FM30-FM0B,"Chuuk, Federated States of Micronesia",TKK-OFF,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,17/03/2016,01/03/2016,1067.99,-1067.99,0,,,,,,,,0,
IOM,FM10,5000,IT03,50314495,0,BLOCKED FOR ACQ,4600265679,10,1,17/03/2016,Laptop,Dell Inspiron 7000 Series Notebook (Black),Laptop,HRB4L82,,FM30-FM0B,"Chuuk, Federated States of Micronesia",TKK-OFF,63607,Mr Demosthenes HALLASGO,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,17/03/2016,01/03/2016,1067.99,-1067.99,0,,,,,,,,0,
IOM,FM10,5000,IT03,50314496,0,BLOCKED FOR ACQ,4600265679,10,1,17/03/2016,Laptop,Dell Inspiron 7000 Series Notebook (Black),Laptop,9RHZK82,,FM30-FM0B,"Chuuk, Federated States of Micronesia",TKK-OFF3,67210,Mr Samuel James BLOHOWIAK,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,17/03/2016,01/03/2016,1067.99,-1067.99,0,,,,,,,,0,
IOM,FM10,5000,IT03,50314497,0,BLOCKED FOR ACQ,4600265679,10,1,17/03/2016,Laptop,Dell Inspiron 7000 Series Notebook (Black),Laptop,,,FM30-FM0B,"Chuuk, Federated States of Micronesia",TKK-OFF,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,17/03/2016,01/03/2016,1067.99,-1067.99,0,,,,,,,,0,
IOM,FM10,5000,IT03,50314498,0,BLOCKED FOR ACQ,4600265679,10,1,17/03/2016,Laptop,Dell Inspiron 7000 Series Notebook (Black),Laptop,,,FM30-FM0B,"Chuuk, Federated States of Micronesia",TKK-OFF,63609,Mr Glenn BUCA,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,17/03/2016,01/03/2016,1067.99,-1067.99,0,,,,,,,,0,
IOM,FM10,5000,IT03,50314499,0,BLOCKED FOR ACQ,4600265679,10,1,17/03/2016,Laptop,Dell Inspiron 7000 Series Notebook (Black),Laptop,B8JZK82,,FM30-FM0B,"Chuuk, Federated States of Micronesia",TKK-OFF2,51752,Mr June Ambruce MULO,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,17/03/2016,01/03/2016,1067.99,-1067.99,0,,,,,,,,0,
IOM,FM10,5000,IT03,50314500,0,BLOCKED FOR ACQ,4600265679,10,1,17/03/2016,Laptop,Dell Inspiron 7000 Series Notebook (Black),Laptop,2S14L82,,FM30-FM0B,"Chuuk, Federated States of Micronesia",TKK-OFF,0,,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,17/03/2016,01/03/2016,1067.99,-1067.99,0,,,,,,,,0,
IOM,FM10,5000,IT03,50314501,0,BLOCKED FOR ACQ,4600265679,10,1,17/03/2016,Laptop,Dell Inspiron 7000 Series Notebook (Black),Laptop,3N14L82,,FM30-FM0B,"Chuuk, Federated States of Micronesia",TKK-OFF2,63020,Mr Jackson FAYLIM,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,17/03/2016,01/03/2016,1067.99,-1067.99,0,,,,,,,,0,
IOM,FM10,5000,IT03,50314502,0,BLOCKED FOR ACQ,4600265679,10,1,17/03/2016,Laptop,Dell Inspiron 7000 Series Notebook (Black),Laptop,4R14L82,,FM30-FM0B,"Chuuk, Federated States of Micronesia",TKK-OFF3,64627,Mrs Ireen PHIRI,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,17/03/2016,01/03/2016,1067.99,-1067.99,0,,,,,,,,0,
IOM,FM10,5000,IT03,50314503,0,BLOCKED FOR ACQ,4600265679,10,1,17/03/2016,Laptop,Dell Inspiron 7000 Series Notebook (Black),Laptop,58JVK82,,FM30-FM0B,"Chuuk, Federated States of Micronesia",TKK-OFF2,61008,Mr Lee Arkhie PEREZ,CS0730,Maysak reconstruction project -FM10,30/06/2018,CS.0730.FM10.12.05.001,IOMI,IOM Immediate Depreciation Method,3,0,17/03/2016,01/03/2016,1067.99,-1067.99,0,,,,,,,,0,
